func_name,sample_id,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires
MapContainer.initEvictor,1957,0.879017838131205,0.8662015333919924,0.8852648912055058,0.8612506236064806,0.8200852722800508,0.9113125488587006
EmnistDataSetIterator.isBalanced,1983,0.9592019230086262,0.9589315359960315,0.9585338981980309,0.7925373142046093,0.9233941625532611,0.958890455117917
Depiction.ensureSuffix,1961,0.8804362455557998,0.8687277688897435,0.8669969755026833,0.7295273203687366,0.8819850097969625,0.9400505628573006
Session.persistProperties,1993,0.7420657797628629,0.7320453342562344,0.700489901716468,0.7378550638348094,0.7896546946314622,0.6969950277575014
DefaultGroovyMethods.last,1878,0.9998770496584126,0.9998948789725619,0.9999214376911703,0.9998835288166219,0.9998894667850655,0.9958521056288736
CoronaJobHistory.logFinished,2001,0.9820385616293756,0.9886716523448784,0.9883152787167298,0.982478387545869,0.9810320223870722,0.9754297908805735
LocalWeightedHistogramRotRect.computeHistogramBorder,2012,0.9792064510495142,0.9781323798497368,0.972888510385427,0.9800850746492636,0.9768764470791503,0.9793706075194504
ClientStateListener.awaitConnected,1991,0.9920407967006389,0.9947019435322584,0.9923337428837656,0.98971896847232,0.9916106770760666,0.9920757111947694
CompileStack.defineTemporaryVariable,1892,0.920451740247117,0.9017086796223881,0.9025923281604517,0.8798832917602716,0.9201821189602865,0.9196141448849219
AvroSerializerSnapshot.resolveSchemaCompatibility,2000,0.9296825952334034,0.9132910206057295,0.9236595864073721,0.9295299245204397,0.9444364505988999,0.943662075368493
AbstractDependenceMeasure.ranks,1989,0.9200645610931437,0.9020075856183939,0.8572949909214971,0.891076348004674,0.8828291001256448,0.8997312256039283
TaskTracker.purgeJob,2007,0.9311427219635335,0.8867816554781321,0.8953390110889261,0.8294461890701545,0.8996483563314469,0.9258394216720117
Decimal.fromLong,2015,0.9131037347691527,0.9251528649191215,0.9063458249847243,0.9135992528293801,0.9129409239372384,0.9149085089646476
AddOn.versionMatches,2023,0.9428289517422086,0.9118846078775819,0.9295783888516042,0.9146211858008937,0.895731531951855,0.9468247129299326
Group.remove,2035,0.8433683803567779,0.945180633142978,0.8489955493824288,0.9049126885983362,0.9166895315180736,0.9171786004412678
RuleBasedBreakIterator.getRuleStatus,2029,0.8816346418640567,0.8822518346128176,0.9080920806791566,0.8806919029178638,0.8790498610187373,0.8814065663405479
CoalescingDelayedTrigger.executeWithDelay,2018,0.7597074234082809,0.7720894255717373,0.7107963842292149,0.7006791209731895,0.7493918694800935,0.752691891710358
Scan.checkInterfaces,2008,0.9721733223046628,0.9659145265859169,0.9781395950929811,0.9824231035209032,0.9674994616962905,0.9720945610140803
FeatureToWordHistogram_F64.process,2004,0.816658134735062,0.9399492976854266,0.8851834338758882,0.9055443114255489,0.8941156265948228,0.8164327752182893
DefaultStringifier.store,2005,0.9779021568203542,0.9769719335395547,0.9764554290786567,0.977544525800897,0.9629836312657841,0.977609829339356
DTWDistanceFunction.firstRow,2033,0.9131524479864911,0.9388813798879732,0.8848184960021684,0.7896472401447704,0.8209471134851442,0.8866883927379822
SphereUtil.bearingRad,2027,0.9666485090585173,0.9657419063515289,0.9579232823367871,0.9698562229771395,0.9586349287364783,0.966526625539144
DebugPseudoAtom.setPoint3d,2039,0.9270639709817486,0.9283054660680696,0.9277296264334498,0.9258366116010293,0.9276606740068366,0.9278147359821443
GroupedSet.load,2038,0.9078975978816389,0.9685894530243384,0.9115667383450016,0.9558088184873976,0.8786948212817971,0.9075284263820026
CmsSecurityManager.getRelatedResourcesToPublish,2034,0.9634475414362565,0.9521953760824264,0.951536662088082,0.91208327663406,0.9465431921025221,0.9575936328583698
IOGroovyMethods.eachLine,2042,0.9029760186315672,0.9312467348961128,0.90816490328845,0.9734279474088944,0.9321656519053259,0.9189314218633201
SDMath.zeroFraction,2050,0.9984532828640172,0.9019251711687823,0.9036428222029483,0.9036841506585255,0.9018130795435867,0.9985902417644725
Assert.checkIndex,2046,0.9207619129570891,0.8887180396640622,0.9103403347899092,0.90723275292414,0.9549664250598832,0.9105799282313313
MultiLayerNetwork.init,2013,0.8940425298293208,0.9359149499666777,0.9012587437441316,0.9123971562175468,0.8642767064591517,0.8956024576819959
TransformerIdentityImpl.transform,1967,0.8301136541742531,0.8761310859127914,0.8291751674225956,0.8860083386670982,0.8378964410452779,0.7979688251669098
GeometryTools.center,2043,0.9860284373867907,0.9846888301223384,0.984541616421215,0.985979476959992,0.9854771925359788,0.9861774040502252
FSInputChecker.read,2045,0.8675913719211158,0.8422317611033889,0.8797966827528951,0.9157880541172088,0.9072073833700791,0.8661443859822141
TransformerHandlerImpl.clearCoRoutine,2044,0.8547276768355051,0.8065796856389179,0.7664990732579733,0.7547305271035364,0.646451340390096,0.8246246249872459
TryWithResourcesASTTransformation.transformExtendedTryWithResourcesStatement,2040,0.8821657436429812,0.8625547476356226,0.8610134091326196,0.8561255949228235,0.8676761975327885,0.8233782651701935
TaskRingBuffer.putBackup,2054,0.899510836977006,0.9200525381053871,0.9200048254109459,0.9043606109075125,0.9202366995162045,0.9004503723227075
SqlUtil.buildConditions,2047,0.8519240261703417,0.9413399323035324,0.8644799370428529,0.8427351424194384,0.9077609849508861,0.8802798855598407
MesosTaskManagerParameters.create,2031,0.8965814846944834,0.9182375926292289,0.8778306211752475,0.8776265531202633,0.8703922498977881,0.8906006825408379
SqlExtensions.toRowResult,2052,0.9686428137781933,0.9777773514138932,0.963648000078229,0.9491278016703221,0.9652637498851638,0.9672872071329591
HadoopOutputFormatBase.open,1998,0.8781491425357368,0.8495973530549134,0.8941399300321908,0.8508960688783357,0.8453120170518461,0.8660732205966708
ImplConvertRaster.bufferedToPlanar_U8,2041,0.9420834133997396,0.9721689896557973,0.975515792074952,0.8925594807900813,0.9641544521157855,0.9444946869674171
CmsHtmlList.clear,1992,0.7884022372040206,0.9325887473637624,0.7854684745318077,0.920408440810667,0.8853283350685816,0.7859273021147669
EssentialCycles.paths,1988,0.8027347104502747,0.6820175176475131,0.8640511947012709,0.6835268620811802,0.6827319113575819,0.802943687561655
CmsPublishService.getCachedOptions,2064,0.8860111722142828,0.8946559107887492,0.876439173385238,0.8892668597446205,0.8764233025062959,0.8937603979195364
DemoThreeViewStereoApp.scaleBuffered,1969,0.8002325191114751,0.8102504067056766,0.801305652794083,0.7815716269772806,0.8212075437521256,0.8098200725164141
ExcelWriter.merge,2057,0.9459382258473473,0.9548847692480512,0.9252283751457326,0.8139878740620359,0.9357482527657954,0.9512536424079484
ZapNTLMEngineImpl.hmacMD5,2066,0.999901755929243,0.9999193768759842,0.9998999082685164,0.9998982354403483,0.999855182432983,0.999919923275883
TreeIndexHeader.writeHeader,1994,0.9745652548844423,0.9747192791666573,0.9743709523835942,0.8885868817009204,0.9998779948018971,0.9748138211084172
ReverseTimeSeriesVertex.revertTimeSeries,2032,0.8424215375479065,0.8175720786796193,0.8584812428418789,0.8512617576248396,0.8561956143899576,0.8717922711037376
Progress.addPhase,2011,0.8338135132054911,0.8809740355609891,0.9540940729406566,0.9539269256531396,0.9441276057243702,0.886113076742984
BCUtil.readPemObject,2063,0.9459341638828757,0.9330021142952167,0.8905475964193371,0.9735831690604037,0.9183619444659429,0.9163812748514846
AbstractXTreeNode.writeExternal,2016,0.9342571233019177,0.9334962661290578,0.9556955892065748,0.6483752273768288,0.9412646558496078,0.9337873727845073
ArrayUtil.cast,1995,0.7998429593996735,0.8521694081415261,0.8431552949214307,0.8338692317271886,0.8361571042663376,0.7888134508554776
SparseBaseLevel1.asum,1953,0.907973865417002,0.9174914485865011,0.9048278338990087,0.9152696037511155,0.905646719172849,0.9049880371189158
BaseS3.findCreds,2037,0.9334045764930629,0.9568110948676164,0.9360410755198023,0.9382536605846665,0.9602781792043416,0.9562865268332372
ThreeViewEstimateMetricScene.findBestValidSolution,2036,0.8631107232664704,0.8541123709589536,0.8682299610211651,0.8463680454162478,0.8552117637528123,0.8207376168710944
NioGroovyMethods.leftShift,1980,0.7850757340249185,0.7746920716511573,0.7939723141534077,0.9999020097377384,0.744208101427962,0.7854448137636214
BooleanArrayDifference.construct,1951,0.9686238402025666,0.9739770107739498,0.9751078536634945,0.979081860841288,0.9631417016802132,0.9685285418515559
HomographyTotalLeastSquares.backsubstitution0134,1977,0.8743040649900347,0.7686518698852579,0.8945520019370862,0.8852931256659159,0.8687291736991664,0.8593382286482352
Counter.incrementAll,2002,0.9241640650484119,0.9234256805551306,0.923676226667627,0.8879128580668301,0.924120210989001,0.9217528312325909
KerasLayerUtils.getDimOrderFromConfig,2051,0.9507548230012596,0.9494642793453955,0.9502433696808895,0.9602319285568707,0.9446111089998865,0.9500688776345391
RandomAccessReader.readContent,2053,0.8235997408480038,0.8403076302418683,0.8225922485244787,0.8143148092919154,0.845629953466531,0.8235883227085681
CmsCategoryTree.getSortList,1982,0.9872105772609256,0.9836944765063312,0.9547305858001027,0.9608641203409003,0.9829771597905195,0.9821068347473708
EventServiceImpl.executeLocal,1997,0.8561609232616395,0.8598099875633611,0.8048692765832077,0.8598777563151692,0.8781260413609611,0.8565779573799781
OpValidation.validate,1958,0.8073392391967916,0.8748767291567637,0.8809223479794995,0.8643298335213964,0.8422864841046943,0.8753738558887482
ManageTagsDialog.getJScrollPane,2010,0.9824603481072589,0.9797226643528247,0.9815820754064882,0.9878251962961613,0.9825841463351908,0.9822323564336528
Setting.set,2075,0.7536079065174778,0.7590982888454413,0.752887151203661,0.7646266117116872,0.7767567289875958,0.7468145753903436
BackgroundGmmCommon.updateWeightAndPrune,2048,0.9058148099368316,0.8997281415629057,0.894518686986251,0.9075934219239208,0.9169604983059705,0.8974848678102594
A_CmsFormatterWidget.parseSelectOptions,2049,0.8634433523804091,0.834255642188529,0.8705569060702925,0.8963373982964623,0.8407294608028175,0.866805468985279
ExceptionUtil.rethrowAllowedTypeFirst,2067,0.856214524676931,0.86006724911955,0.8663601738614936,0.8787227238213835,0.8889090895723037,0.8563834219173581
GregorianCalendar.getWeekNumber,1985,0.9242131354226573,0.9063327162264617,0.872417870985714,0.9232745502022263,0.9203822859025359,0.9209554657609587
KeyMap.iterator,2070,0.8802968621832289,0.8760101407591908,0.910567842907603,0.8633437642033904,0.8640837193699459,0.8720017322762362
VariableScope.getReferencedClassVariables,2060,0.999912285666947,0.9550012806906671,0.928260540702007,0.9784493473348322,0.9546039133044373,0.9999076534923261
AddOnLoader.getImplementors,2072,0.7359137781081017,0.8073732120684847,0.8460371489342101,0.8283438863910436,0.8124451059949356,0.7988092482235211
ZipUtil.addFile,2082,0.9998464368619028,0.9999283387938775,1.0000000000000002,0.9998888354398286,0.9998612023836579,0.999878307914104
AliasedDiscoveryConfig.setProperty,2074,0.9342968623321729,0.9439861256615486,0.868620489525395,0.933853100173506,0.9218602276563336,0.928909306392742
DataManipulationOps.create1D_F32,2065,0.9239520922180094,0.9186018826336116,0.9004420574271635,0.9471568155697471,0.9490424493882046,0.9237730594854073
TagletWriterImpl.propertyTagOutput,2055,0.8584816613961948,0.8650468814847193,0.9140635294871914,0.9074002569382921,0.8154166331661821,0.8496155290223663
StaticTypeCheckingVisitor.findNotInstanceOfReturnExpression,2058,0.9344643413098026,0.9440073489716602,0.9605656392778278,0.9529208293916321,0.9523547453178997,0.9461344452748659
BitVector.toArray,1987,0.8888255714704517,0.817357710075859,0.8340601547190458,0.9698805604900597,0.7065131162631084,0.8885088487862626
RuleCharacterIterator.skipIgnored,2084,0.7109088152845605,0.8001880694373711,0.71084016091048,0.7672918372721501,0.7117330288751268,0.711374795220216
GasteigerPEPEPartialCharges.removingFlagsAromaticity,2085,0.970025819503683,0.9685958020830301,0.9732416018250847,0.9567306163053572,0.9688877563776892,0.9738210926057759
PharmacophoreQueryAtom.matches,1996,0.9291528974033516,0.9179692245451456,0.9796957696790568,0.951596656539362,0.9670522261672371,0.9352595644631987
CDKMCS.project,2059,0.8721148147702552,0.8922500127207179,0.9070802603833574,0.8190780138672878,0.8658749664378815,0.8825157510551128
CDMArrayAtomic.getElementType,2069,0.7327547391431859,0.709476606354462,0.686956704275722,0.9315580216094214,0.824781869928745,0.7387061299193816
PartitionRequestClientFactory.createPartitionRequestClient,2068,0.8754610756209433,0.9380662271335115,0.8835857029792392,0.8962295453047213,0.861208600076948,0.8711706122926423
Locale.getDisplayScript,2100,0.9698201061318117,0.9690382127976646,0.9695911430569129,0.9720160818543752,0.9713804767121273,0.9694788593494801
FilterChangeUserAgent.getFilterChangeUserAgentDialog,1906,0.9866904461727053,0.986358782777195,0.9865677126573011,0.9861506003720583,0.9857703162233208,0.9866421370660206
LSSerializerImpl.getXMLEncoding,2022,0.9981507156968911,0.9981821584017108,0.9982317255752196,0.9902421183809356,0.9981869249449299,0.9999125261614012
ThreadLocalRandomProvider.getSecure,2099,0.9293311929356276,0.959344487331199,1.0,0.8231201879700057,0.9808260762466076,0.9999138213311299
LightWeightGSet.remove,2078,0.9582987803754196,0.9143811454671235,0.8614885731629816,0.8425363600606881,0.8716772428092902,0.9487891968326474
ObjectUtil.isEmpty,2077,0.8533667659157624,0.8536375908499059,0.8639516723750381,0.8594949660927412,0.853455570652815,0.8535179138471466
WriterCFPointDataset.writePointFeatureCollection,2014,0.8797342302457839,0.9618881236867236,0.7761136467284353,0.9398903329565672,0.9473668182271672,0.9289616988415905
Index.getIndexIterator,2104,0.8895726520036101,0.9166737215049389,0.9179976005236415,0.8652635342057489,0.8957124492224018,0.8895726520036101
GroovyMBean.listOperationDescriptions,2088,0.9999131130301264,0.9999040463566998,0.9999298813254455,0.9999547553653697,0.9999208004448307,0.9999269632761238
AbstractDb.update,2094,0.999904484205127,0.999938082187,0.9998465361811913,0.9999370616987238,0.9999444477119945,0.9998887321736664
AbstractRenderer.shift,2076,0.93673541388019,0.9483394794099006,0.9496119028551248,0.9471017389948463,0.9262777139444922,0.943329393517061
NNStorage.initializeDistributedUpgrade,2020,0.8972640373244714,0.9000564367146878,0.8836943586711221,0.9057498018384598,0.9438041983832596,0.8938805824068661
D4Cursor.setElements,2091,0.8967421255915397,0.8439728771596354,0.9118434087040795,0.8834929275928679,0.8775769167824995,0.8694853788512431
AnnualTimeZoneRule.getNextStart,2096,0.9782286886957335,0.9744248253044763,0.9543860089703348,0.9786862173620621,0.9796017290110206,0.9872857754396671
TaskRingBuffer.dispose,2114,0.9843830764692781,0.9837811326777806,0.9841765532319056,0.9838747806985869,0.9617713616544487,0.9838868145898516
VisOdomMonoPlaneInfinity.setIntrinsic,2089,0.9076594545640154,0.9334953868590339,0.8997569524743123,0.8801850368935412,0.8846946046659329,0.9323417226292074
BasicRecordStoreLoader.getBatchChunk,2107,0.9814751611588084,0.9998284205798054,0.9834266398474397,0.9997987461978692,0.982699410446459,0.9997999780891028
MutableBigInteger.divideKnuth,1768,0.9388604408988702,0.917698611934724,0.9135291746989739,0.9307537707352598,0.9004380809234444,0.9880929149126912
CatalogBuilder.readTimeCoverage,1894,0.9308101335552725,0.927231390398897,0.9292947276457885,0.9681621848619417,0.865303404682253,0.9428272724633115
Provider.load,2117,0.7660917221204209,0.7932800201000477,0.8261140790097471,0.9074374342885778,0.7793392283448921,0.7695913672358538
ProteinPocketFinder.sortPockets,2079,0.936685580559584,0.8930750189344379,0.8745534726903756,0.974157639246937,0.9347013483849367,0.9388187498830604
CodecPool.returnDecompressor,2121,0.9368044054922205,0.9088711746985844,0.959335710836647,0.3952601834335855,0.9672298260093479,0.9681004596638811
Point3dDifference.construct,2093,0.9947840012573971,0.9950473997502938,0.9950991570276421,0.9948448542796555,0.9941857096867567,0.9950597420099399
Simple1DOFCamera.addCameraListener,1881,0.794344224997509,0.7965568398796586,0.7817218244736132,0.8114112250855099,0.7670136381817879,0.7932370845293057
KeyIterator.acceptNode,2102,0.9435874093979623,0.9288332410146772,0.9419572179474383,0.9546099404766845,0.9235680667755428,0.945520349918664
ChessboardCornerClusterFinder.disconnectInvalidVertices,2110,0.867112672041336,0.7876221544939324,0.8650094785927098,0.7712742570516352,0.8566344280943203,0.8978555599881365
PnPInfinitesimalPlanePoseEstimation.computeError,2097,0.9287146941218709,0.9246887454128706,0.932705803565099,0.9372653193913031,0.9509772485126077,0.9290676622099092
TdsRequestedDataset.getNetcdfFile,2125,0.9999089022122793,0.9998916509383317,0.999905609782903,0.9998916509383317,0.9977289735834782,0.9999379611243128
URI.getEscapedCurrentHierPath,2025,0.9999100185618631,0.99992297756655,0.9999359547675428,0.9999105045717654,0.9999064158112783,0.9998861317496273
RingbufferMergeData.read,2116,0.9040310032637265,0.9035145064525113,0.905419430634104,0.833133106751787,0.8340047520847448,0.832493001288567
JsonUtil.getString,2130,0.9998782722907101,0.999891323720607,0.9998400933351838,0.9998842181606945,0.9998806366416466,0.9999096601100724
RBBITableBuilder.flagTaggedStates,2026,0.9580571038358328,0.9511057829218665,0.9806562892654891,0.999913644501664,0.9348994436901236,0.9635434511550794
Dict.parseBean,2028,0.767780698055055,0.758372555621083,0.7885070753029302,0.8083271850982341,0.8124809350166708,0.7675826501015854
TaskSlotTable.isAllocated,2129,0.9773586504191144,0.9904968856641585,0.9774950723004551,0.9904386838115035,0.9901543664954404,0.977721823271854
FSDirectory.persistBlocks,2021,0.9900603272758945,0.9968628843439872,0.8891977850213063,0.9755649087928819,0.989900800156917,0.9899388322268832
NcssParamsBean.getCalendarDateRange,2124,0.7977755996588537,0.8636795541856289,0.8761517127002115,0.8723625352057408,0.8781921094140914,0.8451122812497007
Convolution3DUtils.get3DSameModeTopLeftPadding,2103,0.9253847793373714,0.9875431173646848,0.9529934451912467,0.9556460281367073,0.9336419497144707,0.951354247611696
ToolsUI.prepareGui,2073,0.8900473863348481,0.8979768895720203,0.882461293010686,0.860847225730821,0.9078445516260158,0.8810490284512424
IonizationPotentialTool.familyHalogen,2126,0.9483816442586434,0.9503020207239035,0.9498280705934374,0.9507093038611516,0.9508689119292075,0.9490431678117369
KerasModelBuilder.buildSequential,2122,0.975256713893266,0.9748609654712678,0.9753380615205627,0.9752194003043055,0.9748739389847279,0.9748884351184085
ParameterizationFunction.sinusProduct,2095,0.9324127488262612,0.967264733962357,0.9711963672976549,0.9700406916339468,0.9667786821494124,0.9709116573244302
SDBaseOps.shape,2137,0.9846097604620525,0.9847368142985392,0.9842445404519746,0.9998706322983196,0.9998988622842083,0.9842654875911641
GeometryTools.getBestAlignmentForLabel,2111,0.9117660274503427,0.9453109933922442,0.8971324025894047,0.9369025534902754,0.922014479213114,0.8941434013302229
ICULocaleService.registerObject,2133,0.8226776643441112,0.8986017520997736,0.8977443079959515,0.832406032216704,0.8153625248604279,0.9025156801390226
ChemModel.setReactionSet,2142,0.8609623711841803,0.999889436666215,0.9999070740078657,0.8687727440068115,0.8681615338458669,0.9698539873128895
VMath.transpose,2140,0.9820962026845419,0.9880157052927727,0.9817227458692983,0.6846360289320855,0.9562602090850293,0.9812707786086026
ContinuousFileMonitoringFunction.listEligibleFiles,2148,0.8326744204123381,0.8551366559942509,0.8352754502515742,0.8679986487582478,0.8359729367260142,0.8369973402079866
ChainedMapDriver.collect,2139,0.7612773133951037,0.9131993322388985,0.762158571372327,0.9244024411017676,0.9294081965290829,0.8291618259774022
Grib1SectionBitMap.getBitmap,2113,0.9051410229678307,0.9229070795008589,0.9236338192239076,0.9308559098622767,0.9069937257489815,0.909955592847292
VisOdomMonoPlaneInfinity.setExtrinsic,2146,0.9268742408284957,0.9675519467289245,0.967603482786116,0.9965437689729203,0.92230720678855,0.9268274980880506
Long.numberOfLeadingZeros,2128,0.9999064959373285,0.9998596817049197,0.9830147729285351,0.9998549341965594,0.9922190531174209,0.9998870156638938
MapUtil.toListMap,2135,0.9516739891254259,0.9481956933664164,0.9042409307184259,0.9734220005491875,0.9489648562580191,0.9613470944912055
JTableProjection.setCurrentProjection,2087,0.8736312900534906,0.8609445443000319,0.8781863519518571,0.933436094233317,0.8759204208119161,0.8724234135271483
DefaultGroovyMethods.println,2086,0.8571007481298111,0.8088330923919135,0.9024486028863881,0.8561152720850727,0.8607260354458148,0.8729832973351618
JavaScriptScanner.inlineContent,2006,0.8834244085668076,0.8401594452193357,0.8312663361954523,0.9015192794244917,0.8513156126622384,0.7933901198738994
Console.format,2019,0.7360804895795041,0.6715231963727377,0.8675771200791405,0.6829428237346473,0.6889897079555976,0.7237194064907672
SessionDriver.setDeadline,2159,0.9998781084286396,0.999943426489967,0.9998240042554766,0.9998978619706542,0.9998828112099161,0.9998765215913742
PropsVectors.compact,2061,0.8756848487493695,0.9038464184564388,0.8731669694012982,0.9121354702744428,0.8598200365797595,0.8333957349731764
AtomTetrahedralLigandPlacer3D.rescaleBondLength,2151,0.9236949214631494,0.9230978624135229,0.9231266603964465,0.9230884142400454,0.9234320775187748,0.9244599730238798
GenericsUtils.alignGenericTypes,2009,0.9372992735181613,0.9489575483620027,0.9541627252293712,0.9430937581722824,0.9382069860336387,0.9471727510248205
DateIntervalInfo.parseSkeleton,2154,0.9190097866305434,0.9658977726896588,0.9385293705167934,0.9121036312004912,0.9411149918031022,0.9250164572581515
BitsUtil.andI,2108,0.9613036530187555,0.9791722298404787,0.9701030115834224,0.9070821661607179,0.9581690757579666,0.9647643410871809
VFQueryBuilder.addNode,2167,0.9387271083325271,0.9389466996119604,0.9382520592937137,0.9749567830414486,0.9399221063359742,0.937988229988
MetricConfig.getLong,2169,0.9998665362436959,0.9998671805851972,1.0000000000000002,0.8458793567980847,0.9998920568230727,1.0000000000000002
FactoryMultiViewRobust.homographyRansac,2155,0.997627852129771,0.9988326620748265,0.9818024246237593,0.95773720772329,0.9863663937574374,0.9880314110572286
UIUtils.formatDuration,2115,0.8745794311686143,0.8727308640377983,0.8697244275684656,0.8513776581269037,0.7861813672212253,0.8659420980480101
JavaCompiler.errorCount,2024,0.8506162085964549,0.8373155707777173,0.8334458488552752,0.8259601110492774,0.7562838760778096,0.8494035802206213
AdvancedNetworkConfig.addWanEndpointConfig,2119,0.983962481151759,0.9845492606719028,0.9883264290672371,0.8601593076123933,0.9840344606882112,0.9852622564778755
GoAPIGenerator.createDirAndFile,2083,0.8599008942568219,0.884599163189911,0.8546103810800907,0.8854561600398521,0.9004194010247033,0.858674389916087
InverseDepsAnalyzer.inverseDependences,2106,0.7495513227726622,0.6968469449503775,0.7215487172945291,0.8104261115303083,0.692720984890486,0.6804489182480126
KvStateService.fromConfiguration,2144,0.9316444707048271,0.9210278795547037,0.9703650152343914,0.9341885232431362,0.954477698823568,0.9355541340322177
HtmlDocletWriter.addMethodInfo,2131,0.858044527139749,0.8495270553589052,0.8992057062503811,0.8682609245356487,0.8331175445554877,0.8792153530041058
BindableASTTransformation.needsPropertyChangeSupport,2136,0.833662779511711,0.880680255582814,0.8904567974993722,0.858490131684356,0.8818346678592256,0.8814549105767305
PerspectiveOps.convertToMatrix,2105,0.9703433218868297,0.9827296385260947,0.9608024256267298,0.9945301693512191,0.9383913650257907,0.9695801898745716
ReflectUtil.getFieldsDirectly,2080,0.992140483373638,0.9854960417189943,0.997302393385361,0.7070317982808004,0.9478689830324453,0.9920493946729834
SpiderHtmlParser.processAttributeElement,2120,0.9034166067293546,0.9309653315071942,0.9371349004385103,0.9798950149734039,0.937147604531928,0.9061885516706351
GEOSTransform.satToEarth,2090,0.7218161162582931,0.766358477528838,0.8007974619802015,0.78904490209556,0.7451515682888287,0.8086935314345349
CmsShell.execute,2101,0.7720175205227904,0.8198618895288452,0.762631770897393,0.8451135781434173,0.7611049872040405,0.7735370618126487
CmsResourceTypeApp.addToolbarButtons,2145,0.9759738674073487,0.970572581591946,0.9556991659915218,0.969662263453671,0.9745022499527252,0.978268483835182
Start.setDocletInvoker,2109,0.9302428805343818,0.9492181612567333,0.9170324706676974,0.9359961269002502,0.897719759190084,0.9304036578847553
CropImageTransform.doTransform,2118,0.9232417549685169,0.9271924702746184,0.917877149706355,0.9466925236557778,0.9360766699502123,0.9239614692187732
CDMDSP.fillgroup,2127,0.9404603265210925,0.9244235345706286,0.9326501844873428,0.8984627875930468,0.9252699700574295,0.9360167566468912
LoadCommon.inquire,2143,0.8792499921352821,0.9486410487353591,0.9121638856745287,0.9496121997436595,0.9498815933528565,0.911455142456797
OnDiskArray.getRecordBuffer,2056,0.8719573295876815,0.873301196539183,0.865285800483712,0.8427050039555267,0.8606348800271902,0.8715210109823245
SquareCrossClustersIntoGrids.lowerEdgeIndex,2157,0.9093991996740765,0.8957004179124467,0.9093510041351954,0.9526931863349654,0.8345626137072771,0.9097341353646771
SimpleSeekableFormatInputStream.available,2017,0.9074675553468377,0.8887590410721588,0.9222060325021931,0.8492580513609068,0.9087585847959241,0.906500075432796
RaftSemaphore.onSessionClose,2071,0.9298858794474596,0.9499755252951814,0.9640336791095252,0.8998449836423911,0.9111631708871027,0.928655263736262
SpatialGrid.findClosestAlongPerimeter,1990,0.9337811066262695,0.9424474137109217,0.9242265253943567,0.9270530782376523,0.9412810560808272,0.9227816022110938
SampleableConcurrentHashMap.fetchKeys,2030,0.938338258213279,0.9399043767518513,0.9286628085314993,0.9756554111124309,0.910024963288407,0.94419711777228
ConvertRaster.bufferedToGray,2165,0.980257778413472,0.9526430023933959,0.9645302871719045,0.9169346611208631,0.9872019875537196,0.9805369890569686
DefaultGroovyMethods.iterator,2191,0.9825114369971718,0.9824012920094541,0.9825840835827127,0.8780111084293014,0.945985864654384,0.9812082184382435
JDBCInputFormat.close,2132,0.9038453580434144,0.8986620189992991,0.8995415235692584,0.8999032012997717,0.8989351252938936,0.9036675260225802
GeometryTools.get2DCentreOfMass,2163,0.9835507794300637,0.9883226919533763,0.9895709396699178,0.9464497439760025,0.9846443771346945,0.9857078940757944
SqlTableScan.insert,2081,0.9971129767832678,0.9976060666141168,0.9459618782913867,0.9972802671110773,0.9974655661738333,0.9976132595721476
ApiUtils.getContextByParamId,2166,0.9781294090504578,0.9650038715112969,0.9572661183773084,0.9834113822290409,0.9644718975486065,0.9759097490156385
BaseTransport.shutdown,2196,0.9157808923528608,0.8514954473414535,0.8386380870435488,0.9023187729995343,0.9180474087639464,0.9131987928144811
TypeEnter.ensureImportsChecked,2171,0.9101160957528032,0.963576129925438,0.9233157562245383,0.9442767806458887,0.9373088310495569,0.9339558056394286
FiguerasSSSRFinder.breakBond,2173,0.9282613133468206,0.8940367679345821,0.9973578759857284,0.940845269541151,0.8954966251882736,0.9552314394956174
NumberVectorRandomFeatureSelectionFilter.initializeRandomAttributes,2098,0.807686452828897,0.7711167272171043,0.794454799830081,0.8814179540426018,0.808716026532696,0.8698864112779281
BasicWorkspaceManager.scopeOutOfWorkspaces,2138,0.9416619652687414,0.9370854831095115,0.8793602331665454,0.8802184973951057,0.893089230535994,0.9275682122372055
Permutation.isIdentity,2181,0.9389534027572047,0.938976468224192,0.9386006314976519,0.9331404598151879,0.9384989382869117,0.9387144770695655
ConstFold.fold2,2062,0.8641830518047188,0.9241400139282934,0.8878696130429348,0.9262007094029399,0.8821539152046519,0.8224139310131798
JavacState.load,2150,0.8497405475290154,0.832794074856784,0.8275192017488057,0.8691006564328878,0.8429967594251392,0.7830377775674177
Sql.query,2162,0.962558923127014,0.9763854327606161,0.9760075749069594,0.8943108840240862,0.9671109224771569,0.9631095733627578
DefaultOperatorStateBackend.getBroadcastState,2164,0.9330863021856596,0.9227027293000324,0.9454154990319242,0.9413422186551014,0.9417963788775683,0.9356689027700783
Excel03SaxReader.processCellValue,2156,0.8488340493997492,0.8439621146798918,0.8394990158230592,0.8735089364788988,0.8414172247913773,0.8505934008238685
ClassNodeUtils.formatTypeName,2147,0.9386218819114259,0.9215226400599751,0.9416823209841291,0.9085677938754589,0.932035533327082,0.9378782221222405
